Name,Value
Shadow Warrior,192.10000000000005
Shadow Warrior Classic (1997),2.1999999999999997
Shadow Warrior Classic Redux,11.9
Shadow of Kingdoms,1.3
Shadowgate,99.2
Shadowgate MacVenture Series,1.7
Shadowgrounds,85.80000000000001
Shadowgrounds Survivor,19.5
Shadowrun Dragonfall - Director's Cut,239.3
Shadowrun Hong Kong,91.1
Shadowrun Returns,464.4000000000001
Shadows of War,3.1
Shadows on the Vatican - Act I Greed,19.9
Shallow Space,0.6
Shan Gui,0.1
Shank,41.699999999999996
Shank 2,69.6
Shantae Risky's Revenge - Director's Cut,0.3
Shantae and the Pirate's Curse,20.5
Shark Attack Deathmatch 2,2.2
Shatter,46.300000000000004
Shattered Horizon,62.79999999999999
Shattered Planet,0.6
Shattered Union,116.0
Shellshock 2 Blood Trails,4.9
Shelter,11.700000000000001
Shelter 2,9.200000000000001
Sheltered,66.89999999999999
Sherlock Holmes Crimes and Punishments,62.5
Sherlock Holmes Nemesis,34.2
Sherlock Holmes and The Hound of The Baskervilles,2.8
Sherlock Holmes versus Jack the Ripper,25.200000000000003
Shift 2 Unleashed,127.10000000000001
Shiny The Firefly,2.5
Ship Simulator Extremes,46.3
Ship Simulator Maritime Search and Rescue,6.5
Shipwreck,4.2
Shoot Many Robots,59.800000000000004
ShootMania Storm,41.0
Shoppe Keep,17.9
Shovel Knight,166.7
Shower With Your Dad Simulator 2015 Do You Still Shower With Your Dad,1.7
Showtime!,2.8
Shufflepuck Cantina Deluxe VR,19.1
SiN,0.8
SiN Episodes Emergence,7.1000000000000005
SickBrick,0.7
Sid Meier's Ace Patrol,77.0
Sid Meier's Ace Patrol Pacific Skies,37.900000000000006
Sid Meier's Civilization Beyond Earth,2826.6000000000004
Sid Meier's Civilization III Complete,682.4
Sid Meier's Civilization IV,768.2
Sid Meier's Civilization IV Beyond the Sword,4201.4
Sid Meier's Civilization IV Colonization,56.2
Sid Meier's Civilization IV Warlords,110.30000000000001
Sid Meier's Civilization V,99821.29999999999
Sid Meier's Pirates!,155.3
Sid Meier's Railroads!,128.5
Sid Meier's Starships,110.7
Sideway,0.8999999999999999
Sigils of Elohim,891.8000000000001
Signal Ops,1.8
Silent Hill Homecoming,16.0
Silent Hunter 5 Battle of the Atlantic,73.8
Silent Hunter III,23.700000000000003
Silent Hunter Wolves of the Pacific,344.8
Silent Hunter Wolves of the Pacific U-Boat Missions,185.0
Silent Storm Sentinels,7.6
Silverfall,2.2
SimCity 4 Deluxe,1178.6000000000001
SimpleRockets,25.0
Simply Chess,2.6
Sine Mora,11.7
Singularity,81.10000000000001
Sinister City,19.9
Sins of a Dark Age,33.1
Sins of a Solar Empire Rebellion,1430.4
Sins of a Solar Empire Trinity,206.79999999999998
"Sir, You Are Being Hunted",39.699999999999996
Skara - The Blade Remains,4.8
Ski Region Simulator,11.399999999999999
Skullgirls,305.0
Skullgirls Endless Beta,66.99999999999997
Skulls of the Shogun,37.5
Sky Nations,14.6
SkyDrift,20.2
Skyborn,20.799999999999997
Skyscraper Simulator,27.2
Skyward Collapse,33.4
Slam Bolt Scrappers,1.3
SlamIt Pinball Big Score,0.7
Sleeping Dogs,1965.8999999999999
Sleeping Dogs Definitive Edition,166.10000000000002
Slender The Arrival,37.0
Slip,0.1
Small World 2,21.7
Smashball,22.900000000000006
Smashmuck Champions,12.499999999999998
Smooth Operators,2.5
Snapshot,0.4
Sniper Elite,267.1
Sniper Elite 3,1119.0000000000002
Sniper Elite Nazi Zombie Army,120.5
Sniper Elite Nazi Zombie Army 2,71.80000000000001
Sniper Elite V2,1845.8000000000004
Sniper Elite Zombie Army,0.8
Sniper Elite Zombie Army 2,0.4
Sniper Ghost Warrior,694.1000000000001
Sniper Ghost Warrior 2,241.29999999999998
Snuggle Truck,2.6999999999999993
Soccer Manager 2015,65.5
Soccer Manager 2016,28.0
Software Inc.,69.3
Sokobond,0.7
Sol Survivor,13.7
SolForge,39.0
Solar 2,79.6
Solar Flux,3.0
Soldier Front 2,94.50000000000001
Solstice Arena,9.5
Sometimes Success Requires Sacrifice,25.9
Song of the Myrne What Lies Beneath,1.7
Sonic & All-Stars Racing Transformed,185.30000000000004
Sonic Adventure 2 ,70.30000000000001
Sonic Adventure DX,5.5
Sonic CD,12.799999999999999
Sonic Generations,598.5
Sonic and SEGA All Stars Racing,0.8
Sorcerer King,45.4
Soul Gambler,51.5
Source Filmmaker,901.4
South Park The Stick of Truth,1663.7000000000005
Space Ace,1.7000000000000002
Space Channel 5 Part 2,4.199999999999999
Space Colony,12.0
Space Empires IV Deluxe,32.0
Space Empires V,1.9
Space Engineers,4467.099999999999
Space Farmers,9.700000000000001
Space Hack,1.1
Space Hulk,47.60000000000001
Space Hulk Ascension,40.599999999999994
Space Pirates and Zombies,955.2000000000003
Space Quest Collection,24.0
Space Rangers HD A War Apart,65.6
Space Run,36.6
Space Siege,0.2
Space Trader Merchant Marine,5.6
Space Warp,0.1
SpaceChem,282.29999999999995
SpaceForce Rogue Universe,5.5
Spacebase DF-9,62.900000000000006
Sparkle 2 Evo,14.5
Spartans Vs Zombies Defense,1.7000000000000002
Spec Ops The Line,888.8999999999999
Special Forces Team X,2.0
Spectraball,30.0
Speed Kills,5.1
SpeedRunners,735.8
Speedball 2 HD,24.400000000000002
Speedball 2 Tournament,14.600000000000001
SpellForce 2 - Demons of the Past,2.2
SpellForce 2 - Faith in Destiny,252.4
SpellForce 2 Gold Edition,8.2
SpellForce Platinum Edition,33.9
Spelunky,378.8
Spermination,1.7
Sphere III Enchanted World,4.6
Spintires,836.2000000000002
Spiral Knights,2360.7000000000007
Spirits,15.7
Splatter - Blood Red Edition,2.9
Splice,2.5
Split/Second,7.9
Spoiler Alert,2.1999999999999997
Spooky Cats,2.4
Spooky's House of Jump Scares,31.099999999999994
Spore,1706.6000000000004
Spore Creepy & Cute Parts Pack,91.7
Spore Galactic Adventures,288.3
Spriter Pro,2.5
Squad,23.3
Squirreltopia,19.7
Squishy the Suicidal Pig,27.5
Stacking,66.30000000000001
Star Conflict,636.8
Star Crusade CCG,1.9
Star Ruler,155.2
Star Ruler 2,106.4
Star Traders 4X Empires,8.4
Star Trek,4.9
Star Trek D-A-C,3.5999999999999996
Star Trek Online,3501.1000000000004
Star Wars - Battlefront II,1113.9999999999998
Star Wars - Jedi Knight II Jedi Outcast,154.2
Star Wars - Jedi Knight Mysteries of the Sith,15.0
Star Wars Dark Forces,52.7
Star Wars Empire at War Gold,471.90000000000003
Star Wars Jedi Knight Dark Forces II,69.7
Star Wars Jedi Knight Jedi Academy,430.5
Star Wars Knights of the Old Republic,1227.1999999999998
Star Wars Republic Commando,136.40000000000003
Star Wars Starfighter,13.399999999999999
Star Wars The Clone Wars Republic Heroes,0.7
Star Wars The Force Unleashed II,63.60000000000001
Star Wars The Force Unleashed Ultimate Sith Edition,175.29999999999998
Star Wolves,8.4
Star Wolves 3 Civil War,33.5
StarDrive,180.0
StarDrive 2,130.0
StarForge,105.5
StarMade,91.5
Starbound,5189.8
Starbound - Unstable,65.7
Stardust Vanguards,19.9
Stargate Resistance,162.0
Starion Tactics,4.5
Starlaxis Supernova Edition,14.0
Starpoint Gemini 2,97.1
Starscape,8.9
Starseed Pilgrim,0.5
Startopia,9.5
State of Decay,906.8999999999997
State of Decay Year-One,17.8
Stealth Bastard Deluxe,28.900000000000002
Stealth Inc 2,11.100000000000001
Steam Marines,4.1
SteamWorld Dig,78.3
Steel Ocean,42.9
Steel Storm Burning Retribution,7.4
Stellar 2D,5.1
Stellar Impact,5.7
Steredenn,7.8
Stick RPG 2,1.7
Still Life,0.8
Stonehearth,43.8
Stonerid,1.7
Stormrise,1.8
Stranded Deep,675.9999999999999
Strategic War in Europe,6.1000000000000005
Street Fighter IV,76.89999999999999
Street Fighter V Beta,4.1
Street Fighter X Tekken,17.9
Street Racing Syndicate,3.5
Strider,19.7
Strife,312.70000000000005
Strife Veteran Edition,1.3
Strike Suit Infinity,33.1
Strike Suit Zero,36.3
Strike Suit Zero Director's Cut,3.3
Strike Vector,12.400000000000002
Strong Bad Episode 1 Homestar Ruiner,10.5
Strong Bad Episode 2 Strong Badia the Free,2.7
Strong Bad Episode 3 Baddest of the Bands,3.2
Strong Bad Episode 4 Dangeresque 3,1.1
Stronghold 2,121.69999999999999
Stronghold 3,457.59999999999997
Stronghold Crusader 2,462.4
Stronghold Crusader Extreme HD,37.3
Stronghold Crusader HD,177.70000000000002
Stronghold HD,90.4
Stronghold Kingdoms,4703.099999999999
Stronghold Legends,26.900000000000002
Stubbs the Zombie in Rebel Without a Pulse,5.1000000000000005
Styx Master of Shadows,58.8
Sublevel Zero,0.3
Submerged,2.3
Subnautica,128.89999999999998
Subspace Continuum,0.9999999999999999
Substance Painter,0.8
Sugar Cube Bittersweet Factory,2.7
Sun Blast,5.7
Sunless Sea,83.30000000000001
Sunrider Academy,43.0
Sunrider Mask of Arcadius,28.8
Super 3-D Noah's Ark,9.2
Super Amazing Wagon Adventure,12.100000000000001
Super Chibi Knight,3.3
Super Crate Box,54.50000000000001
Super Game Jam,1.2
Super Hexagon,94.70000000000002
Super Hipster Lumberjack,0.4
Super House of Dead Ninjas,3.4
Super Killer Hornet Resurrection,31.5
Super Meat Boy,453.3
Super Monday Night Combat,576.0999999999999
Super Motherload,4.6
Super Panda Adventures,19.2
Super Puzzle Platformer Deluxe,5.9
Super Sanctum TD,19.1
Super Splatters,0.9
Super Time Force Ultra,1.6
SuperPower 2 Steam Edition,1.8
Superbrothers Sword & Sworcery EP,23.1
Superfrog HD,3.3000000000000003
Supreme Commander,294.30000000000007
Supreme Commander 2,2361.5000000000005
Supreme Commander Forged Alliance,2207.7999999999997
Supreme Ruler 2020 Gold,39.0
Supreme Ruler Cold War,450.4
Surgeon Simulator,372.90000000000003
Survarium,308.1000000000001
Survival Postapocalypse Now,82.5
Survivalist,52.800000000000004
Survivor Squad,6.8
Swarm Arena,0.7999999999999999
Sweet Lily Dreams,21.0
Swipecart,12.600000000000001
Sword Coast Legends,42.4
Sword of the Stars Complete Collection,419.1
Sword of the Stars II Enhanced Edition,370.9
Sword of the Stars The Pit,14.799999999999999
Swords and Soldiers HD,16.4
Syberia,18.6
Syberia 2,0.5
Syder Arcade,4.3
Symphony,7.8
Synergy,332.3999999999999
System Protocol One,8.5
System Shock 2,78.2
T.E.C. 3001,1.7
TDP4Team Battle,9.599999999999998
TDP5 Arena 3D,1.0
TERA,2388.0999999999995
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,0.9
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,15.5
THE KING OF FIGHTERS XIII STEAM EDITION,68.10000000000001
TIS-100,12.7
TOME Immortal Arena,96.99999999999999
TOXIKK,0.7
TRANSFORMERS Rise of the Dark Spark,3.0
TRAUMA,2.4
TRI Of Friendship and Madness,0.2
TUG,0.6
Tabletop Simulator,203.9
Tactical Intervention,215.09999999999994
Take Command Second Manassas,0.3
Take On Helicopters,52.6
Take On Mars,28.4
Takedown Red Sabre,31.599999999999998
Tales Runner,0.6000000000000001
Tales from Space Mutant Blobs Attack,4.3
Tales from the Borderlands,173.2
Tales of Maj'Eyal,76.3
Tales of Monkey Island Chapter 1 - Launch of the Screaming Narwhal,21.1
Tales of Monkey Island Chapter 2 - The Siege of Spinner Cay ,11.7
Tales of Monkey Island Chapter 3 - Lair of the Leviathan ,12.2
Tales of Monkey Island Chapter 4 - The Trial and Execution of Guybrush Threepwood ,14.2
Tales of Monkey Island Chapter 5 - Rise of the Pirate God,10.700000000000001
Tales of Zestiria,199.10000000000002
Talisman Digital Edition,213.2
Talisman Prologue,16.0
Talismania Deluxe,1.9
Tank Universal,1.3
Tap Heroes,22.6
Tap Tap Infinity,39.9
Taxi,1.5
Tea Party Simulator 2015,16.6
Team Fortress 2,173673.29999999993
Team Fortress Classic,22.7
Teddy Floppy Ear - Kayaking,3.5
Teddy Floppy Ear - Mountain Adventure,4.1
Teddy Floppy Ear - The Race,6.800000000000001
Teenage Mutant Ninja Turtles Out of the Shadows,33.199999999999996
Teeworlds,34.10000000000001
Teleglitch Die More Edition,20.200000000000003
Temper Tantrum,17.2
Terminator Salvation,3.7
Terra Incognita ~ Chapter One The Descendant,64.4
TerraTech,88.89999999999999
Terrain Test,0.2
Terraria,29951.799999999985
Terrorhedron,6.3999999999999995
Tesla Effect,36.0
Teslagrad,5.0
Test Drive Ferrari Racing Legends,1.0
Test Drive Unlimited 2,692.9000000000001
Tetrobot and Co.,1.8
The 39 Steps,3.3
The 7th Guest,0.5
The Adventures of Mr. Bobley,5.2
The Adventures of Tree,6.5
The Age of Decadence,47.0
The Albino Hunter,22.7
The Amazing Spider-Man,23.0
The Amazing Spider-Man 2,68.9
The Baconing,30.4
The Ball,77.69999999999999
The Banner Saga,434.6
The Banner Saga Factions,0.30000000000000004
The Bard's Tale,15.499999999999998
The Basement Collection,16.9
The Beast of Lycan Isle - Collector's Edition,4.0
The Beginner's Guide,8.6
The Binding of Isaac,5458.099999999999
The Binding of Isaac Rebirth,6735.5
The Black Watchmen,3.8
The Book of Unwritten Tales,89.6
The Book of Unwritten Tales 2,27.0
The Book of Unwritten Tales The Critter Chronicles,27.0
The Bridge,44.3
The Bug Butcher,0.3
The Bureau XCOM Declassified,124.39999999999999
The Campaign Series Fall Weiss,11.3
The Cat Lady,9.799999999999999
The Cat and the Coup,0.8
The Cave,126.70000000000002
The Chaos Engine,1.4
The Chronicles of Riddick Assault on Dark Athena,61.300000000000004
The Clans - Saga of the Twins,4.7
The Clockwork Man,7.1000000000000005
The Clockwork Man The Hidden World,5.2
The Club,1.3
The Collider,0.6
The Crew,1099.9
The Culling Of The Cows,30.600000000000005
The Curious Expedition,20.0
The Cursed Crusade,4.5
The Dark Eye Chains of Satinav,19.8
The Darkness II,252.10000000000005
The Dead Linger,9.2
The Deer,1.5
The Defenders The Second Wave,3.4
The Detail,11.2
The Dig,15.200000000000001
The Dream Machine,12.5
The Dreamatorium of Dr. Magnus 2,41.0
The Egyptian Prophecy The Fate of Ramses,0.3
The Elder Scrolls III Morrowind,751.7000000000003
The Elder Scrolls IV Oblivion ,1945.8999999999999
The Elder Scrolls Online Tamriel Unlimited,684.6000000000001
The Elder Scrolls V Skyrim,70889.30000000002
The Entente Gold,0.3
The Escapists,480.9999999999999
The Escapists The Walking Dead,8.5
The Evil Within,136.8
The Expendabros,215.79999999999995
The Fall,4.3
The Few,4.7
The Fifth Day,12.9
The Fish Fillets 2,0.1
The Flame in the Flood,0.2
The Floor is Jelly,0.8
The Forest,1695.1999999999998
The Forgotten Ones,2.4
The Four Kings Casino and Slots,23.8
The Gate,6.6
The Golf Club,20.9
The Good Life,0.6
The Graveyard,0.2
The Guild Gold Edition,7.0
The Guild II,47.0
The Guild II - Pirates of the European Seas,2.9000000000000004
The Guild II Renaissance,86.6
The Hat Man Shadow Ward,16.5
The Haunted Hells Reach,0.9
The Howler,10.2
The Impossible Game,14.4
The Incredible Adventures of Van Helsing,406.20000000000005
The Incredible Adventures of Van Helsing Final Cut,58.0
The Incredible Adventures of Van Helsing II,155.49999999999994
The Incredible Adventures of Van Helsing III,9.299999999999999
The Inner World,1.3
The Jackbox Party Pack,431.0
The Jackbox Party Pack 2,14.3
The Journey Down Chapter One,17.4
The Kings' Crusade,8.5
The LEGO Movie - Videogame,464.0999999999999
The Lady,10.8
The Last Federation,8.0
The Last Remnant,431.40000000000003
The Legend of Heroes Trails in the Sky,131.4
The Legend of Korra,64.6
The Long Dark,312.49999999999994
The Longest Journey,24.9
The Lord of the Rings Online,679.1000000000001
The Lord of the Rings War in the North,860.0000000000001
The Lost Crown,7.1
The Magic Circle,5.2
The Marvellous Miss Take,2.9000000000000004
The Masterplan,16.6
The Maw,38.2
The Mean Greens - Plastic Warfare,4.9
The Mighty Quest For Epic Loot,1015.7999999999998
The Misadventures of P.B. Winterbottom,6.499999999999999
The Moon Sliver,0.6
The Movies,14.5
The Musketeers Victoria's Quest,36.0
The Next BIG Thing,2.7
The Night of the Rabbit,16.8
The Nightmare Cooperative,3.0
The Novelist,5.9
The Old Tree,1.0
The Otherside,4.8
The Path,13.299999999999999
The Path - Prologue,1.3
The Plan,6.0
The Political Machine,87.3
The Political Machine 2016,3.6
The Polynomial,6.9
The Raven - Legacy of a Master Thief,37.9
The Repopulation,65.0
The Room,15.200000000000001
The Samaritan Paradox,3.6
The Secret World,358.69999999999993
The Secret of Monkey Island Special Edition,142.70000000000002
The Secret of Tremendous Corporation,1.3
The Settlers 7 Paths to a Kingdom,69.3
The Settlers 7 Paths to a Kingdom - Gold Edition,116.80000000000001
The Settlers Online,4.0
The Ship,166.39999999999998
The Ship Single Player,26.5
The Ship Tutorial,3.8000000000000003
The Showdown Effect,42.50000000000001
The Silent Age,4.3999999999999995
The Sims(TM) 3,2249.7000000000003
The Sims(TM) Medieval,59.39999999999999
The Slaughtering Grounds,12.4
The Stalin Subway,0.2
The Stanley Parable,303.30000000000007
The Stomping Land,63.8
The Sun at Night,1.8
The Swapper,82.39999999999999
The Swindle,23.0
The Talos Principle,426.1
The Testament of Sherlock Holmes,127.90000000000002
The Tiny Bang Story,74.8
The Treasures of Montezuma 4,554.4
The Typing of The Dead Overkill,18.2
The Ultimate DOOM,14.199999999999998
The UnderGarden,0.3
The Undying Plague,4.4
The Universim,0.5
The Vanishing of Ethan Carter,92.60000000000001
The Vanishing of Ethan Carter Redux,1.2
The Void,3.3
The Walking Dead,1715.7000000000003
The Walking Dead Season Two,541.0
The Walking Dead Survival Instinct,7.3
The Way of Life Free Edition,6.2
The Whispered World,3.2
The Whispered World Special Edition,2.1
The Witcher 2 Assassins of Kings Enhanced Edition,3254.3000000000006
The Witcher 3 Wild Hunt,4876.900000000001
The Witcher Adventure Game,31.8
The Witcher Enhanced Edition,3257.4999999999995
The Wizard's Pen,4.2
The Wolf Among Us,435.9000000000001
The Wonderful End of the World,18.9
The Yawhg,0.3
Theatre of War,11.5
Theatre of War 2 Africa 1943,1.3
Theatre of War 2 Kursk 1943 ,0.2
Theme Park Studio,2.0
They Bleed Pixels,22.8
Thief,637.7
Thief 2,9.8
Thief Deadly Shadows,38.99999999999999
Thief Gold,7.9
Thief Town,0.3
Thinking with Time Machine,19.1
Third Eye Crime,0.5
Thirty Flights of Loving,2.6999999999999997
This War of Mine,722.1
Thomas Was Alone,60.49999999999999
Thunder Wolves,1.6
Tiamat X,0.1
Ticket to Ride,93.40000000000002
Tidalis,5.8
Timberman,10.1
Time Clickers,446.90000000000003
"Time Gentlemen, Please!",6.3
Time Mysteries 2 The Ancient Spectres,4.7
Time Mysteries 3 The Final Enigma,4.699999999999999
Time Mysteries Inheritance - Remastered,3.4
TimeShift,12.9
Tinboy,2.8000000000000003
Tiny Brains,7.699999999999999
Tiny Bridge Ratventure,13.7
Tiny Troopers,5.7
Tiny and Big Grandpa's Leftovers,27.4
Titan Attacks,9.9
Titan Quest,254.39999999999998
Titan Quest Immortal Throne,572.9
Titan Souls,6.8
Tkl Online,2.4
To End All Wars,20.1
To the Moon,100.39999999999999
ToCA Race Driver 3,15.2
Toast Time,0.6
Tobe's Vertical Adventure,0.2
Toki Tori,51.00000000000002
Toki Tori 2+,21.399999999999995
Tom Clancy's EndWar,5.2
Tom Clancy's Ghost Recon,0.5
Tom Clancy's Ghost Recon Advanced Warfighter,37.2
Tom Clancy's Ghost Recon Advanced Warfighter 2,1.1
Tom Clancy's Ghost Recon Future Soldier,206.9
Tom Clancy's Ghost Recon Phantoms - EU,3234.299999999999
Tom Clancy's Ghost Recon Phantoms - NA,4910.799999999998
Tom Clancy's H.A.W.X.,14.5
Tom Clancy's H.A.W.X. 2,32.3
Tom Clancy's Rainbow Six 3 Gold Edition,12.5
Tom Clancy's Rainbow Six Siege,184.89999999999998
Tom Clancy's Rainbow Six Vegas,1.0
Tom Clancy's Rainbow Six Vegas 2,108.69999999999999
Tom Clancy's Splinter Cell,7.700000000000001
Tom Clancy's Splinter Cell Blacklist,624.6
Tom Clancy's Splinter Cell Chaos Theory,9.1
Tom Clancy's Splinter Cell Conviction,655.8000000000001
Tom Clancy's Splinter Cell Double Agent,7.300000000000001
Tomb Raider,3184.3
Tomb Raider (VI) The Angel of Darkness,4.9
Tomb Raider Anniversary,30.000000000000004
Tomb Raider Chronicles,1.7
Tomb Raider I,60.5
Tomb Raider II,5.999999999999999
Tomb Raider III Adventures of Lara Croft,1.0
Tomb Raider Legend,18.3
Tomb Raider The Last Revelation,4.4
Tomb Raider Underworld,62.800000000000004
Tony Hawk's Pro Skater HD,54.4
Torchlight,1688.9000000000003
Torchlight II,6891.9
Toribash,371.2000000000001
Total Annihilation,1.0
Total War ATTILA,2654.7
Total War Battles KINGDOM,72.00000000000001
Total War Battles SHOGUN,7.2
Total War ROME II - Emperor Edition,20892.499999999996
Total War SHOGUN 2,15761.499999999998
Tower Wars,84.20000000000002
Tower of Guns,4.0
TowerFall Ascension,73.9
Town of Salem,173.0
Towns,64.2
Towtruck Simulator 2015,2.3
Toy Soldiers,113.30000000000001
Toy Soldiers War Chest,4.5
Toybox Turbos,2.1
TrackMania Canyon,5.4
TrackMania Stadium,285.9
TrackMania United,50.1
TrackMania Valley,119.5
Tradewinds Caravans,1.5
Train Fever,174.7
Train Simulator,2975.4999999999995
Trainz Simulator 12,14.600000000000001
TransOcean The Shipping Company,28.0
Transformers Fall of Cybertron,203.8
Transformers War for Cybertron,108.4
Transformice,2271.8
Transistor,195.20000000000002
Trapped Dead,4.0
Traps N' Gemstones,7.0
Treasure Planet Battle at Procyon,0.6
Tree of Life,33.0
Treeker The Lost Glasses,3.0
Trials 2 Second Edition,23.9
Trials Evolution Gold Edition,398.4
Trials Fusion,137.3
Tribes Ascend,212.00000000000006
Trine,401.59999999999997
Trine 2,836.5
Trine 3 The Artifacts of Power,45.9
Triple Town,21.0
Tropico,1.4
Tropico 3 - Steam Special Edition,336.4
Tropico 3 Absolute Power,430.9
Tropico 4,1726.6000000000001
Tropico 5,642.1
Trouble In The Manor,0.9
Trove,4818.4
Trucks & Trailers,0.3
Tryst,21.0
Turbo Dismount,118.60000000000002
Turok Dinosaur Hunter,0.4
Twin Sector,0.6
Two Worlds Epic Edition,135.2
Two Worlds II,405.90000000000015
Two Worlds II Castle Defense,6.0
TypeRider,10.5
TyranoBuilder Visual Novel Studio,10.5
UFO Afterlight,1.1
UFO Aftermath,6.6
UFO Extraterrestrials Gold,124.0
UberStrike,77.30000000000001
Ubersoldier II,1.7
Ultimate General Gettysburg,42.9
Ultimate Tic-Tac-Toe,22.4
Ultionus A Tale of Petty Revenge,0.6
Ultra Street Fighter IV,1460.3
Ultratron,9.6
Uncharted Waters Online,181.0
Uncharted Waters Online Gran Atlas,253.8
Uncrowded,47.099999999999994
Undead Overlord,0.8
Under the Ocean,0.6
Undertale,444.6000000000001
Unepic,156.19999999999996
Unholy Heights,0.5
Unity of Command,0.1
Unium,0.8
Universal Combat CE,0.2
Universe Sandbox,300.29999999999995
Universe Sandbox ,19.3
Universe at War Earth Assault,88.9
Unmechanical,3.6999999999999997
Unreal Gold,15.299999999999999
Unreal II The Awakening,2.8000000000000003
Unreal Tournament 2004,46.3
Unreal Tournament 3 Black Edition,329.90000000000003
Unreal Tournament Game of the Year Edition,289.5
Unstoppable Gorg,1.6
Unturned,16096.400000000016
Uplink,65.5
Urban Trial Freestyle,11.5
Uriel's Chasm,15.700000000000001
Urizen Shadows of the Cold,0.1
VVVVVV,107.0
Vagante,4.5
Valdis Story Abyssal City,142.0
Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,66.6
Valkyria Chronicles,286.9
Vampire The Masquerade - Bloodlines,1047.6
Vanguard Princess,8.299999999999999
Velocibox,0.9
VelocityUltra,1.3
Velvet Assassin,7.0
Velvet Sundown,20.4
Verdun,243.20000000000002
Vertical Drop Heroes HD,7.4
Vertiginous Golf,1.0
Vessel,14.3
Victim of Xen,26.000000000000004
Victor Vran,207.0
Victoria II,575.1
Victory At Sea,0.1
Victory Command,1.5999999999999999
Victory The Age of Racing,0.6
Vigil Blood Bitterness,0.1
Viking Battle for Asgard,34.4
Viking Brothers,1.8
Villagers and Heroes,69.2
Vindictus,168.10000000000002
Vintage Year,3.0
Violett,0.4
Viridi,18.2
Virtua Tennis 4,5.0
Virtual Villagers A New Home,4.3
Viscera Cleanup Detail,62.79999999999999
Viscera Cleanup Detail Santa's Rampage,86.69999999999999
Viscera Cleanup Detail Shadow Warrior,4.8
Vlad the Impaler,4.5
Voices from the Sea,2.5999999999999996
Void Destroyer,3.0
VoidExpanse,1.9
Volgarr the Viking,21.599999999999998
Volt,0.9
Volume,0.7
Vox,2.4
Voxelized,10.7
WAKFU,1150.7000000000003
WARMODE,122.89999999999996
WARP,2.6
WORLD END ECONOMiCA episode.01,1.1
WRC 4 FIA WORLD RALLY CHAMPIONSHIP,25.200000000000003
WRC 5,6.5
WRC Powerslide,9.6
WTFast Gamers Private Network (GPN),6.7
WWE 2K15,144.6
Waking Mars,41.40000000000001
Walkover,0.30000000000000004
Wallace & Gromit Ep 1 Fright of the Bumblebees,9.9
Wallace & Gromit Ep 2 The Last Resort,15.4
Wallace & Gromit Ep 3 Muzzled!,12.7
Wallace & Gromit Ep 4 The Bogey Man,3.9
Wanderlust Rebirth,33.800000000000004
War Inc. Battlezone,116.89999999999999
War Thunder,14381.600000000004
War for the Overworld,111.69999999999999
War in a Box Paper Tanks,6.3
War of Beach,0.5
War of the Human Tanks,6.300000000000001
War of the Roses,761.8000000000001
War of the Roses Balance Beta,10.1
War of the Vikings,18.0
"War, the Game",6.5
Warehouse and Logistics Simulator,0.2
Warface,2108.099999999998
Warframe,27074.599999999995
Wargame AirLand Battle,1182.4
Wargame European Escalation,841.2
Wargame Red Dragon,1177.1000000000001
"Warhammer 40,000 Armageddon",10.1
"Warhammer 40,000 Dawn of War  Dark Crusade",624.9
"Warhammer 40,000 Dawn of War  Soulstorm",313.19999999999993
"Warhammer 40,000 Dawn of War  Winter Assault",65.2
"Warhammer 40,000 Dawn of War - Game of the Year Edition",200.39999999999998
"Warhammer 40,000 Dawn of War II",3444.100000000001
"Warhammer 40,000 Dawn of War II  Retribution",4983.700000000001
"Warhammer 40,000 Dawn of War II - Chaos Rising",1579.5000000000002
"Warhammer 40,000 Kill Team",7.2
"Warhammer 40,000 Regicide",3.6999999999999997
"Warhammer 40,000 Space Marine",783.0
Warhammer End Times - Vermintide,314.4
Warhammer Online Age of Reckoning,3.0
Warhammer Quest,3.3
Warlock - Master of the Arcane,412.79999999999995
Warlock 2 the Exiled,238.5
Warmachine Tactics,83.69999999999999
Warrior Kings Battles,23.0
Warside,6.8
Wasteland 1 - The Original Classic,6.5
Wasteland 2,491.9000000000001
Wasteland 2 Director's Cut,2.9000000000000004
Wasteland Angel,1.0
Watch_Dogs,708.7999999999998
Watchmen The End Is Nigh,0.4
Watchmen The End Is Nigh Part 2,2.8
Waveform,28.5
Waves,0.2
Way of the Samurai 4,9.0
Weapons Genius,2.5
Weather Lord The Successor's Path,3.8
Weird Worlds Return to Infinite Space,1.1
Westerado Double Barreled,3.8000000000000003
Westward,4.2
Westward 3,0.2
White Noise Online,9.0
Who's That Flying?!,0.2
Why So Evil,61.5
Why So Evil 2 Dystopia,17.3
Wickland,5.1
Wild Warfare,25.7
Wildlife Park 2,30.6
Wildlife Park 2 - Dino World,1.8
Wildlife Park 2 - Marine World,0.1
Wildlife Park 3,12.0
Wind of Luck Arena,33.2
Windborne,5.1
Windosill,5.8999999999999995
Windward,99.4
Wings of Prey,428.09999999999997
Wings! Remastered Edition,4.4
Winning Post 8 2015,127.0
Without Within,0.2
Wizardry 7 Crusaders of the Dark Savant,23.0
Wizardry 8,1.4
